Billed_Qty,Product_MRP,Offtake_unit,Product_Cost,Profit_Margin,Category
1,389,1,263.97,93.3536,C
1,389,1,263.97,93.3536,C
10,402.15,10,275.76,93.2988,C
2,139.13,1,82.6,93.236,C
1,295,1,180.16,93.2208,C
1,559,1,394.78,93.1596,C
1,559,1,394.78,93.1596,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,320,1,202.56,93.1328,C
1,388,1,263.28,93.1264,C
1,388,1,263.28,93.1264,C
20,194,10,131.64,93.1264,C
20,194,10,131.64,93.1264,C
20,194,10,124.95,93.118,C
40,97,10,65.83,93.0816,C
40,97,10,65.83,93.0816,C
26,223.7,15,151.8,93.05226667,C
15,275,15,162.5,93,C
1,200,1,101.92,92.984,C
1,200,1,101.92,92.984,C
1,200,1,101.92,92.984,C
1,161,1,60.76,92.9488,C
1,161,1,60.76,92.9488,C
20,193.6,10,131.38,92.9088,C
3,129,1,87.53,92.8992,C
30,129,10,87.53,92.8992,C
30,129,10,87.53,92.8992,C
30,129,10,87.53,92.8992,C
30,129,10,87.53,92.8992,C
30,129,10,87.53,92.8992,C
21,276.5,15,187.63,92.89616,C
2,193.5,1,131.3,92.888,C
1,425,1,296.53,92.8864,C
30,361.2,28,245.1,92.88,C
1,387,1,262.61,92.8768,C
1,387,1,262.61,92.8768,C
1,387,1,262.61,92.8768,C
1,387,1,262.61,92.8768,C
1,387,1,262.61,92.8768,C
1,387,1,262.61,92.8768,C
1,387,1,262.61,92.8768,C
8,483.55,10,328.12,92.84448,C
20,293.7,20,179.37,92.8056,C
20,293.7,20,179.37,92.8056,C
20,293.7,20,179.37,92.8056,C
20,293.7,20,179.37,92.8056,C
20,293.7,20,179.37,92.8056,C
20,293.7,20,179.37,92.8056,C
20,293.7,20,179.37,92.8056,C
1,188.1,1,85.09,92.7992,C
1,188.1,1,85.09,92.7992,C
1,400,1,260.34,92.7988,C
30,200,15,130.17,92.7988,C
1,400,1,260.34,92.7988,C
1,386.51,1,262.28,92.7564,C
1,386.51,1,262.28,92.7564,C
1,386.51,1,262.28,92.7564,C
1,386.51,1,262.28,92.7564,C
1,386.51,1,262.28,92.7564,C
1,386.51,1,262.28,92.7564,C
30,300.2,30,185.22,92.7536,C
1,400,1,274.34,92.7392,C
30,193.08,15,131.01,92.6976,C
30,193.08,15,131.01,92.6976,C
30,193.08,15,131.01,92.6976,C
30,193.08,15,131.01,92.6976,C
30,193.08,15,131.01,92.6976,C
30,193.08,15,131.01,92.6976,C
30,193.08,15,131.01,92.6976,C
30,128.69,10,87.32,92.6748,C
240,193.05,120,131,92.66,C
30,102.25,15,49.93,92.6568,C
1,399.3,1,273.8,92.644,C
1,198,1,94.08,92.6304,C
2,193,1,124.31,92.6284,C
2,193,1,130.97,92.6272,C
21,218.1,15,135.67,92.60944,C
30,128.65,10,87.31,92.5884,C
30,192.85,15,130.86,92.5736,C
15,257,10,174.39,92.5248,C
30,192.7,15,130.76,92.4976,C
15,464,15,314.86,92.4652,C
15,464,15,314.86,92.4652,C
10,385,10,261.25,92.4,C
1,590,1,421.74,92.3468,C
1,590,1,421.74,92.3468,C
1,590,1,421.74,92.3468,C
10,384.8,10,261.12,92.3456,C
15,256.5,10,174.06,92.3292,C
10,384.6,10,260.97,92.3136,C
10,384.6,10,260.97,92.3136,C
10,384.6,10,260.97,92.3136,C
10,384.6,10,260.97,92.3136,C
30,198.87,15,136.37,92.2712,C
30,198.87,15,136.37,92.2712,C
30,192.2,15,130.42,92.2592,C
30,192.2,15,130.42,92.2592,C
30,192.2,15,130.42,92.2592,C
15,193.08,15,90.04,92.2352,C
30,128.1,10,86.93,92.2152,C
50,76.86,10,52.16,92.204,C
30,192,15,130.28,92.1728,C
30,192,15,130.28,92.1728,C
30,192,15,130.28,92.1728,C
1,397.22,1,272.38,92.1544,C
1,397.22,1,272.38,92.1544,C
1,284.03,1,171.32,92.1516,C
30,128,10,86.86,92.1504,C
10,384,10,260.58,92.1504,C
1,360,1,239.17,92.1296,C
1,360,1,239.17,92.1296,C
1,360,1,239.17,92.1296,C
1,360,1,239.17,92.1296,C
1,360,1,239.17,92.1296,C
1,360,1,239.17,92.1296,C
1,360,1,239.17,92.1296,C
1,360,1,239.17,92.1296,C
1,360,1,239.17,92.1296,C
1,360,1,239.17,92.1296,C
1,360,1,239.17,92.1296,C
14,274,10,185.92,92.07744,C
20,191.8,10,130.15,92.064,C
1,383.4,1,260.17,92.0096,C
2,115,1,61.61,91.9936,C
30,191.65,15,130.06,91.9656,C
1,383,1,259.89,91.9232,C
1,383,1,259.89,91.9232,C
1,255,1,145.71,91.8048,C
1,255,1,145.71,91.8048,C
1,255,1,145.71,91.8048,C
1,255,1,145.71,91.8048,C
1,255,1,145.71,91.8048,C
1,765,1,601.07,91.8016,C
1,765,1,601.07,91.8016,C
1,765,1,601.07,91.8016,C
1,765,1,601.07,91.8016,C
1,765,1,601.07,91.8016,C
30,191.25,15,129.78,91.7928,C
3,127.5,1,86.52,91.7928,C
30,382.5,30,259.56,91.7928,C
30,382.5,30,259.56,91.7928,C
30,191.25,15,129.78,91.7928,C
30,191.25,15,129.78,91.7928,C
20,255,10,186.7,91.792,C
2,191.17,1,138.37,91.763,C
60,95.59,15,64.87,91.7424,C
10,440,10,295.19,91.6758,C
2,191,1,123.02,91.6728,C
10,250,10,134.18,91.6676,C
1,250,1,141.37,91.6656,C
2,125,1,70.69,91.6544,C
20,190.85,10,129.5,91.62,C
20,190.85,10,129.5,91.62,C
60,63.64,10,43.19,91.6032,C
30,394.75,30,270.69,91.5772,C
50,87.84,10,62.09,91.496,C
3,127,1,86.17,91.4688,C
3,127,1,86.17,91.4688,C
3,127,1,86.17,91.4688,C
3,127,1,86.17,91.4688,C
3,127,1,86.17,91.4688,C
1,381,1,245.39,91.4398,C
1,381,1,245.39,91.4398,C
1,381,1,245.39,91.4398,C
20,144.59,10,88.3,91.388,C
30,126.9,10,86.11,91.3704,C
30,131.25,10,90,91.35,C
30,131.25,10,90,91.35,C
15,295.5,15,182.29,91.3352,C
1,380.5,1,258.19,91.3272,C
6,126.8,2,86.04,91.3056,C
20,295,15,202.28,91.26186667,C
20,190.06,10,128.97,91.2272,C
2,190,1,128.92,91.2192,C
30,190,15,128.92,91.2192,C
20,190,10,128.92,91.2192,C
30,190,15,128.92,91.2192,C
2,190,1,128.92,91.2192,C
2,190,1,128.92,91.2192,C
30,190,15,128.92,91.2192,C
1,380,1,257.85,91.208,C
1,380,1,257.85,91.208,C
2,190,1,122.37,91.2068,C
2,190,1,122.37,91.2068,C
1,380,1,244.74,91.2068,C
2,190,1,122.37,91.2068,C
1,380,1,244.74,91.2068,C
2,190,1,122.37,91.2068,C
2,190,1,122.37,91.2068,C
2,190,1,122.37,91.2068,C
1,456,1,309.15,91.203,C
1,456,1,309.15,91.203,C
2,380,1,283.39,91.1996,C
30,380,30,257.86,91.1968,C
30,380,30,257.86,91.1968,C
10,380,10,257.86,91.1968,C
30,380,30,257.86,91.1968,C
30,380,30,257.86,91.1968,C
30,380,30,257.86,91.1968,C
4,379.96,4,257.83,91.1904,C
4,379.96,4,257.83,91.1904,C
4,379.96,4,257.83,91.1904,C
4,379.96,4,257.83,91.1904,C
4,94.99,1,64.46,91.1792,C
40,95,10,64.47,91.1744,C
30,131,10,89.83,91.1712,C
20,189.84,10,128.82,91.1232,C
30,189.84,15,128.82,91.1232,C
30,126.5,10,85.84,91.0776,C
30,126.5,10,85.84,91.0776,C
30,144.05,15,87.97,91.0472,C
30,144.05,15,87.97,91.0472,C
30,144.05,15,87.97,91.0472,C
30,144.05,15,87.97,91.0472,C
75,75.85,15,51.47,91.018,C
30,150,15,88.56,90.9984,C
30,150,15,88.56,90.9984,C
30,150,15,88.56,90.9984,C
30,150,15,88.56,90.9984,C
30,150,15,88.56,90.9984,C
30,150,15,88.56,90.9984,C
30,150,15,88.56,90.9984,C
1,379,1,257.17,90.9696,C
10,379,10,257.17,90.9696,C
10,379,10,257.17,90.9696,C
1,379,1,257.17,90.9696,C
1,379,1,257.17,90.9696,C
1,379,1,257.17,90.9696,C
1,379,1,257.17,90.9696,C
20,568.5,30,385.77,90.9584,C
30,189.45,15,128.55,90.948,C
20,189.45,10,128.55,90.948,C
45,130.45,15,89.45,90.798,C
45,126.1,15,85.57,90.7848,C
60,65.2,10,44.71,90.7488,C
60,65.2,10,44.71,90.7488,C
30,126,10,81.15,90.729,C
1,378,1,256.5,90.72,C
1,378,1,256.5,90.72,C
1,378,1,256.5,90.72,C
1,378,1,256.5,90.72,C
20,189,10,128.25,90.72,C
6,42,1,24,90.72,C
6,42,1,24,90.72,C
30,126,10,85.5,90.72,C
1,390.88,1,268.03,90.6864,C
1,377.83,1,256.39,90.6732,C
4,155,1,118.16,90.6432,C
2,188.78,1,128.1,90.616,C
2,188.75,1,128.08,90.6008,C
15,377.25,15,255.99,90.5412,C
15,377.25,15,255.99,90.5412,C
15,377.25,15,255.99,90.5412,C
15,377.25,15,255.99,90.5412,C
15,377.25,15,255.99,90.5412,C
70,53.9,10,36.58,90.5128,C
1,390,1,253.83,90.4806,C
1,390,1,253.83,90.4806,C
1,390,1,253.83,90.4806,C
10,377,10,255.83,90.4704,C
15,251.2,10,170.46,90.4272,C
1,251,1,143.43,90.3584,C
1,251,1,143.43,90.3584,C
1,251,1,143.43,90.3584,C
1,251,1,143.43,90.3584,C
1,251,1,143.43,90.3584,C
1,251,1,143.43,90.3584,C
1,251,1,143.43,90.3584,C
1,251,1,143.43,90.3584,C
1,251,1,143.43,90.3584,C
1,251,1,143.43,90.3584,C
40,94,10,63.78,90.2656,C
14,152.46,7,95.83,90.2608,C
30,188,15,127.58,90.2208,C
2,187.82,1,127.45,90.152,C
2,187.82,1,127.45,90.152,C
30,125.2,10,90.62,90.147,C
15,388.5,15,266.4,90.132,C
15,388.5,15,266.4,90.132,C
15,388.5,15,266.4,90.132,C
15,388.5,15,266.4,90.132,C
15,388.5,15,266.4,90.132,C
30,75.1,6,50.96,90.124,C
1,375.33,1,271.66,90.087,C
50,116.85,15,80.2,90.08666667,C
4,67.2,1,39.9,90.048,C
20,262.57,14,178.17,90.028,C
2,185,1,118.64,90.0096,C
2,187.5,1,127.23,90.0048,C
15,250,10,169.64,90.0048,C
15,250,10,169.64,90.0048,C
15,250,10,169.64,90.0048,C
15,250,10,169.64,90.0048,C
1,750,1,559.32,90.0024,C
1,432,1,305.36,89.9968,C
50,600,50,455.36,89.9968,C
50,600,50,455.36,89.9968,C
50,600,50,455.36,89.9968,C
1,432,1,305.36,89.9968,C
50,600,50,455.36,89.9968,C
50,600,50,455.36,89.9968,C
50,600,50,455.36,89.9968,C
50,600,50,455.36,89.9968,C
1,375,1,254.47,89.9936,C
1,375,1,254.47,89.9936,C
1,375,1,254.47,89.9936,C
1,375,1,254.47,89.9936,C
1,375,1,254.47,89.9936,C
1,375,1,254.47,89.9936,C
1,375,1,254.47,89.9936,C
30,194,15,133.04,89.9904,C
28,194,14,133.04,89.9904,C
30,194,15,133.04,89.9904,C
30,194,15,133.04,89.9904,C
30,125,10,84.83,89.9712,C
30,125,10,84.83,89.9712,C
30,125,10,84.83,89.9712,C
30,125,10,84.83,89.9712,C
30,125,10,84.83,89.9712,C
30,125,10,80.52,89.9592,C
30,125,10,80.52,89.9592,C
30,124.95,10,84.79,89.9556,C
30,124.95,10,84.79,89.9556,C
30,124.95,10,84.79,89.9556,C
45,124.9,15,84.75,89.94,C
30,375,30,241.59,89.9238,C
30,375,30,241.59,89.9238,C
30,375,30,241.59,89.9238,C
30,375,30,241.59,89.9238,C
30,375,30,241.59,89.9238,C
3,103.1,1,65.3,89.892,C
1,260,1,151.9,89.872,C
60,93.55,15,63.48,89.8096,C
30,180.6,14,123.84,89.784,C
30,180.6,14,123.84,89.784,C
30,374,30,253.78,89.7664,C
1,374,1,253.78,89.7664,C
30,374,30,253.78,89.7664,C
30,374,30,253.78,89.7664,C
30,374,30,253.78,89.7664,C
30,374,30,253.78,89.7664,C
1,374,1,270.7,89.765,C
1,374,1,270.7,89.765,C
1,374,1,270.7,89.765,C
60,54,15,28.19,89.7088,C
60,54,15,28.19,89.7088,C
60,54,15,28.19,89.7088,C
2,186.8,1,126.76,89.6576,C
2,145,1,89.45,89.632,C
3,124.44,1,84.45,89.568,C
3,124.44,1,84.45,89.568,C
20,193,10,132.35,89.536,C
1,234.35,1,129.36,89.4668,C
150,21.88,15,11.55,89.44,C
60,40.65,10,22.99,89.4072,C
60,40.65,10,22.99,89.4072,C
30,186.25,15,126.39,89.3864,C
15,42,1,32.18,89.376,C
100,37.25,10,25.28,89.364,C
15,372.2,15,252.57,89.3216,C
15,372.2,15,252.57,89.3216,C
1,385,1,250.58,89.3156,C
30,125,10,85.03,89.2992,C
1,372,1,252.42,89.2896,C
1,372,1,252.42,89.2896,C
1,372,1,252.42,89.2896,C
1,372,1,252.42,89.2896,C
30,192.2,15,131.79,89.1904,C
1,371.5,1,252.09,89.1592,C
1,371.5,1,252.09,89.1592,C
1,371.5,1,252.09,89.1592,C
20,185.68,10,126,89.12,C
60,92.8,15,62.98,89.0496,C
10,371,10,251.75,89.04,C
30,185.5,15,125.88,89.0288,C
14,260,15,147.02,88.98176,C
14,132.36,5,89.81,88.96384,C
14,397,15,269.39,88.93098667,C
10,370.5,10,251.41,88.9208,C
30,123.36,10,83.7,88.848,C
15,370.1,15,251.14,88.8232,C
2,185,1,125.53,88.8128,C
20,185,10,125.53,88.8128,C
2,185,1,125.53,88.8128,C
20,185,10,125.53,88.8128,C
2,185,1,125.53,88.8128,C
2,185,1,125.53,88.8128,C
50,74,10,47.66,88.806,C
2,185,1,119.15,88.806,C
2,185,1,119.15,88.806,C
1,370,1,238.31,88.7942,C
1,370,1,238.31,88.7942,C
10,370,10,238.31,88.7942,C
1,370,1,238.31,88.7942,C
1,370,1,238.31,88.7942,C
60,92.5,15,62.77,88.7904,C
60,92.5,15,62.77,88.7904,C
4,370,4,251.08,88.7904,C
60,61.59,10,41.78,88.7784,C
15,369.75,15,250.9,88.742,C
15,369.75,15,250.9,88.742,C
15,369.75,15,250.9,88.742,C
15,369.75,15,250.9,88.742,C
14,264,10,179.14,88.70848,C
20,184.8,10,125.4,88.704,C
15,382.25,15,262.11,88.6868,C
15,382.25,15,262.11,88.6868,C
2,191,1,124.31,88.6284,C
120,165,60,107.76,88.6176,C
120,165,60,107.76,88.6176,C
30,123,10,83.46,88.5744,C
30,123,10,83.46,88.5744,C
30,123,10,83.46,88.5744,C
30,123,10,83.46,88.5744,C
30,123,10,83.46,88.5744,C
1,140,1,49,88.55,C
1,140,1,49,88.55,C
1,140,1,49,88.55,C
1,140,1,49,88.55,C
1,140,1,49,88.55,C
1,140,1,49,88.55,C
1,140,1,49,88.55,C
2,184.44,1,125.15,88.544,C
2,184.44,1,125.15,88.544,C
30,123,10,83.47,88.5408,C
3,90,1,51.26,88.5396,C
30,184.4,15,125.12,88.5312,C
10,444,10,301.28,88.4896,C
30,184.29,15,125.06,88.4456,C
30,184.29,15,125.06,88.4456,C
10,368.5,10,250.05,88.444,C
30,184.2,15,124.99,88.4224,C
30,184.2,15,124.99,88.4224,C
30,184.2,15,124.99,88.4224,C
30,184.2,15,124.99,88.4224,C
2,184,1,124.86,88.3136,C
2,184,1,124.86,88.3136,C
2,184,1,124.86,88.3136,C
10,368,10,249.72,88.3136,C
10,368,10,249.72,88.3136,C
6,613.14,10,416.06,88.29168,C
22,242,14,165.95,88.21371429,C
10,146.9,4,99.68,88.146,C
2,77,1,29.4,88.144,C
2,77,1,29.4,88.144,C
2,183.59,1,124.58,88.1208,C
5,57,1,35.16,88.104,C
5,57,1,35.16,88.104,C
10,367,10,249.03,88.0864,C
30,367,30,249.03,88.0864,C
15,367,15,249.03,88.0864,C
15,244.65,10,166.01,88.0782,C
1,366.85,1,236.27,88.0514,C
1,366.85,1,236.27,88.0514,C
1,366.85,1,236.27,88.0514,C
18,203.8,10,138.29,88.04736,C
30,183.33,15,124.4,88.004,C
30,183.33,15,124.4,88.004,C
30,183.33,15,124.4,88.004,C
2,110,1,58.93,87.9968,C
15,240,15,135.72,87.9936,C
2,145,1,90.2,87.952,C
2,145,1,90.2,87.952,C
30,189.45,15,129.91,87.9016,C
30,189.45,15,129.91,87.9016,C
30,189.45,15,129.91,87.9016,C
30,189.45,15,129.91,87.9016,C
30,189.45,15,129.91,87.9016,C
30,145,10,103.31,87.8784,C
30,145,10,103.31,87.8784,C
3,122,1,82.78,87.8592,C
30,122,10,82.78,87.8592,C
3,122,1,82.78,87.8592,C
30,122,10,82.78,87.8592,C
20,182.9,10,124.11,87.7936,C
10,365.5,10,248.02,87.7176,C
25,438.43,30,297.51,87.68233333,C
1,560,1,400.29,87.6578,C
1,560,1,400.29,87.6578,C
1,560,1,400.29,87.6578,C
20,273.9,15,185.86,87.64906667,C
30,125.9,10,86.33,87.6312,C
10,119.5,5,67.58,87.6208,C
1,365,1,247.67,87.6096,C
1,365,1,247.67,87.6096,C
1,365,1,247.67,87.6096,C
1,365,1,247.67,87.6096,C
10,365,10,247.67,87.6096,C
1,365,1,247.67,87.6096,C
1,365,1,247.67,87.6096,C
1,365,1,247.67,87.6096,C
10,365,10,235.09,87.5938,C
10,365,10,235.09,87.5938,C
1,365,1,235.09,87.5938,C
10,365,10,235.09,87.5938,C
10,365,10,235.09,87.5938,C
2,188.78,1,129.45,87.592,C
30,121.65,10,82.55,87.582,C
1,364.76,1,247.51,87.5488,C
1,364.76,1,247.51,87.5488,C
1,364.76,1,247.51,87.5488,C
1,364.76,1,247.51,87.5488,C
120,140,40,98.96,87.4944,C
20,182.18,10,123.62,87.4512,C
30,242.84,20,164.79,87.4128,C
30,242.84,20,164.79,87.4128,C
1,364,1,247,87.36,C
1,364,1,247,87.36,C
1,364,1,247,87.36,C
10,364,10,247,87.36,C
20,182,10,123.5,87.36,C
10,364,10,247,87.36,C
1,364,1,247,87.36,C
10,364,10,247,87.36,C
20,181.9,10,123.42,87.3392,C
15,363.8,15,246.87,87.3056,C
15,363.8,15,246.87,87.3056,C
15,363.8,15,246.87,87.3056,C
20,188,10,137.51,87.229,C
30,121.15,10,82.21,87.2244,C
20,363.34,20,246.55,87.204,C
20,363.34,20,246.55,87.204,C
20,363.34,20,246.55,87.204,C
20,363.34,20,246.55,87.204,C
1,225.5,1,123.48,87.2024,C
1,225.5,1,123.48,87.2024,C
1,225.5,1,123.48,87.2024,C
1,225.5,1,123.48,87.2024,C
22,247.7,15,168.08,87.19392,C
2,187.82,1,128.79,87.1504,C
60,60.5,10,41.05,87.144,C
1,198,1,98.98,87.1424,C
1,198,1,98.98,87.1424,C
1,198,1,98.98,87.1424,C
3,121,1,77.93,87.1278,C
2,181.5,1,123.16,87.1216,C
1,710,1,527.9,87.078,C
60,60.5,10,41.06,87.0768,C
60,60.5,10,41.06,87.0768,C
60,60.5,10,41.06,87.0768,C
4,90.65,1,61.51,87.0352,C
4,90.65,1,61.51,87.0352,C
1,725,1,569.64,87.0032,C
30,125,10,81.36,86.9856,C
15,241.48,10,163.87,86.9184,C
1,351,1,235.79,86.9152,C
1,351,1,235.79,86.9152,C
1,362,1,245.64,86.8832,C
10,362,10,245.64,86.8832,C
20,181,10,122.83,86.8608,C
1,430,1,306.38,86.8544,C
1,361.75,1,245.47,86.8236,C
30,180.89,15,122.75,86.82,C
30,120.5,10,81.77,86.7528,C
1,399,1,264.63,86.7366,C
2,149,1,94.32,86.7232,C
1,520,1,367.23,86.6686,C
1,361,1,244.97,86.6336,C
30,180.45,15,122.45,86.612,C
30,180.45,15,122.45,86.612,C
30,180.45,15,122.45,86.612,C
30,180.45,15,122.45,86.612,C
30,180.45,15,122.45,86.612,C
30,180.45,15,122.45,86.612,C
30,180.45,15,122.45,86.612,C
30,180.45,15,122.45,86.612,C
2,137,1,83.67,86.5792,C
2,137,1,83.67,86.5792,C
2,137,1,83.67,86.5792,C
2,137,1,83.67,86.5792,C
2,137,1,83.67,86.5792,C
35,103,10,69.89,86.5312,C
10,217.5,10,116.97,86.4936,C
120,90.04,30,61.09,86.4768,C
2,180,1,115.9,86.476,C
2,142.5,1,88.63,86.4688,C
27,40,3,27.14,86.4288,C
30,120,10,81.42,86.4288,C
30,120,10,81.42,86.4288,C
30,120,10,81.42,86.4288,C
30,120,10,81.42,86.4288,C
30,120,10,77.28,86.4288,C
1,360.09,1,244.35,86.418,C
2,180,1,122.14,86.4064,C
2,180,1,122.14,86.4064,C
30,360,30,244.28,86.4064,C
2,180,1,122.14,86.4064,C
2,180,1,122.14,86.4064,C
1,360,1,244.28,86.4064,C
20,180,10,122.14,86.4064,C
1,360,1,244.28,86.4064,C
2,180,1,122.14,86.4064,C
20,180,10,122.14,86.4064,C
20,180,10,122.14,86.4064,C
20,180,10,122.14,86.4064,C
1,360,1,231.86,86.4052,C
30,180,15,115.93,86.4052,C
1,360,1,231.86,86.4052,C
1,360,1,231.86,86.4052,C
6,600,10,407.14,86.40192,C
2,396,1,315,86.4,C
9,200,5,135.72,86.38848,C
2,179.95,1,115.9,86.376,C
15,359.8,15,244.15,86.352,C
15,359.8,15,244.15,86.352,C
15,359.8,15,244.15,86.352,C
15,359.69,15,244.07,86.3316,C
15,285.78,15,178.15,86.252,C
15,285.78,15,178.15,86.252,C
15,285.78,15,178.15,86.252,C
6,598.8,10,406.32,86.23296,C
6,598.8,10,406.32,86.23296,C
10,390,10,257.45,86.209,C
30,119.7,10,81.23,86.1672,C
1,359,1,231.22,86.1604,C
1,359,1,231.22,86.1604,C
150,27.88,15,17.2,86.16,C
4,174.65,4,79.01,86.1588,C
4,174.65,4,79.01,86.1588,C
2,142,1,88.33,86.1408,C
15,358.5,15,243.27,86.0376,C
15,358.5,15,243.27,86.0376,C
15,358.5,15,243.27,86.0376,C
30,119.4,10,81.03,85.9392,C
30,119.4,10,81.03,85.9392,C
30,119.4,10,81.03,85.9392,C
30,119.4,10,81.03,85.9392,C
25,165,10,110.7,85.935,C
30,119.34,10,80.98,85.9272,C
30,119.34,10,80.98,85.9272,C
4,96.8,1,67.25,85.92,C
2,139,1,85.75,85.92,C
200,160,100,104.5,85.92,C
30,179,10,134.25,85.92,C
20,179,10,121.47,85.9072,C
20,179,10,121.47,85.9072,C
20,61.6,10,16.66,85.8816,C
30,78.06,10,44.14,85.8696,C
10,370,10,240.82,85.8324,C
10,370,10,240.82,85.8324,C
15,369.75,15,253.54,85.7852,C
7,33.41,1,18.89,85.7724,C
30,90.49,10,55.27,85.7628,C
1,357,1,229.93,85.6826,C
1,357,1,229.93,85.6826,C
1,357,1,242.25,85.68,C
1,357,1,242.25,85.68,C
1,357,1,242.25,85.68,C
1,357,1,242.25,85.68,C
1,357,1,242.25,85.68,C
1,357,1,242.25,85.68,C
1,357,1,242.25,85.68,C
1,357,1,242.25,85.68,C
1,357,1,242.25,85.68,C
1,357,1,242.25,85.68,C
30,119,10,80.75,85.68,C
30,119,10,80.75,85.68,C
20,535.5,30,363.38,85.67626667,C
30,178.5,15,121.13,85.6688,C
15,237.85,10,161.4,85.623,C
15,237.85,10,161.4,85.623,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
15,277,15,170.88,85.6144,C
20,178.3,10,120.99,85.5824,C
15,193.6,10,121.93,85.5576,C
30,184.29,15,126.37,85.5112,C
2,180,1,122.55,85.488,C
1,356,1,241.58,85.4304,C
1,356,1,241.58,85.4304,C
15,356,15,241.58,85.4304,C
10,233,10,131.76,85.4288,C
10,368,10,252.35,85.368,C
1,355.7,1,241.37,85.3656,C
1,180,1,90.16,85.332,C
1,180,1,90.16,85.332,C
10,213,10,113.99,85.3312,C
10,213,10,113.99,85.3312,C
10,213,10,113.99,85.3312,C
10,213,10,113.99,85.3312,C
10,213,10,113.99,85.3312,C
3,474.05,4,321.68,85.3263,C
30,118.5,10,80.41,85.3224,C
30,118.5,10,80.41,85.3224,C
30,150,15,90.97,85.3108,C
20,183.8,10,126.03,85.2928,C
15,245,10,168,85.26,C
15,245,10,168,85.26,C
30,118.4,10,80.34,85.2576,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
1,224,1,117.6,85.232,C
240,177.55,120,120.48,85.2248,C
240,177.55,120,120.48,85.2248,C
240,177.53,120,120.47,85.2072,C
1,355,1,240.89,85.2032,C
1,355,1,240.89,85.2032,C
1,355,1,240.89,85.2032,C
1,355,1,240.89,85.2032,C
1,355,1,240.89,85.2032,C
1,355,1,240.89,85.2032,C
1,349,1,235.58,85.1504,C
1,349,1,235.58,85.1504,C
1,349,1,235.58,85.1504,C
1,349,1,235.58,85.1504,C
1,349,1,235.58,85.1504,C
1,349,1,235.58,85.1504,C
1,366.84,1,251.55,85.104,C
1,510,1,360.17,84.9994,C
2,177,1,114,84.96,C
20,177,10,120.11,84.9536,C
1,354,1,240.22,84.9536,C
20,177,10,120.11,84.9536,C
25,141.55,10,96.05,84.935,C
20,176.8,10,119.98,84.8448,C
20,176.8,10,119.98,84.8448,C
1,420,1,299.25,84.84,C
2,90,1,42.51,84.7776,C
1,353,1,227.35,84.727,C
1,353,1,239.53,84.7264,C
1,365,1,250.28,84.6864,C
1,365,1,250.28,84.6864,C
25,141,10,95.67,84.624,C
1,364.5,1,249.95,84.556,C
1,330,1,219.15,84.552,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
30,176.13,15,119.52,84.5352,C
1,507,1,358.05,84.501,C
6,176,3,119.42,84.4992,C
30,176,15,119.42,84.4992,C
10,352,10,226.71,84.4822,C
2,165,1,109.62,84.4512,C
10,364,10,249.6,84.448,C
